,,Machines,File,Accepted Load Algorithm,Accepted Load Greedy,Available Resource,Performance Ratio Algorithm,Performance Ratio Greedy,Difference In PR
13944,,90,S5,4596242,8944068,10023723,2.180851879,1.120711851,1.060140028
13945,,90,S6,4391794,8942368,10023723,2.282375494,1.120924905,1.161450589
13946,,90,S7,4706553,8996885,10023723,2.129737623,1.114132614,1.01560501
13947,,90,S8,3921657,8905504,10023723,2.555991766,1.125564932,1.430426834
13948,,90,S9,4438854,8959416,10023723,2.258178124,1.118792006,1.139386118
13949,,90,S10,4555991,8783470,10023723,2.20011914,1.141203078,1.058916062
13950,,100,S1,4066161,9340492,10023723,2.465156446,1.073147218,1.392009229
13951,,100,S2,4417038,9380828,10023723,2.269331394,1.068532863,1.200798531
13952,,100,S3,4863620,9381626,10023723,2.060959327,1.068441974,0.992517353
13953,,100,S4,4849025,9418190,10023723,2.067162574,1.064293989,1.002868585
13954,,100,S5,4788765,9337092,10023723,2.093174963,1.073537992,1.01963697
13955,,100,S6,4661869,9334981,10023723,2.150151152,1.073780761,1.076370391
13956,,100,S7,3753122,9394363,10023723,2.670769296,1.066993366,1.603775929
13957,,100,S8,4297307,9304650,10023723,2.332559205,1.077281037,1.255278168
13958,,100,S9,5027851,9365820,10023723,1.993639629,1.070245104,0.923394525
13959,,100,S10,4897571,9205085,10023723,2.04667232,1.088933236,0.957739083
13960,,110,S1,4303380,9659818,10023723,2.32926746,1.037672035,1.291595425
13961,,110,S2,4753434,9697571,10023723,2.108732971,1.033632339,1.075100631
13962,,110,S3,4938616,9706585,10023723,2.029662359,1.032672459,0.9969899
13963,,110,S4,4983238,9706995,10023723,2.011487912,1.032628841,0.978859071
13964,,110,S5,4884876,9658439,10023723,2.051991289,1.03782019,1.014171099
13965,,110,S6,3773549,9660487,10023723,2.65631187,1.037600175,1.618711695
13966,,110,S7,5134509,9697172,10023723,1.952226201,1.033674869,0.918551332
13967,,110,S8,3735343,9638194,10023723,2.683481276,1.040000129,1.643481147
13968,,110,S9,3351389,9679554,10023723,2.990916005,1.035556287,1.955359718
13969,,110,S10,5020334,9572815,10023723,1.996624727,1.047102968,0.949521758
13970,,120,S1,4324151,9872205,10023723,2.318078855,1.015347939,1.302730916
13971,,120,S2,5632857,9890521,10023723,1.779509581,1.013467642,0.766041939
13972,,120,S3,5532522,9900116,10023723,1.81178186,1.012485409,0.799296451
13973,,120,S4,4423719,9866592,10023723,2.265904096,1.01592556,1.249978536
13974,,120,S5,3908267,9847601,10023723,2.564748775,1.017884762,1.546864013
13975,,120,S6,3946836,9858342,10023723,2.539685713,1.016775742,1.522909971
13976,,120,S7,3010460,9871141,10023723,3.329631684,1.015457382,2.314174302
13977,,120,S8,4606634,9846956,10023723,2.175932145,1.017951436,1.157980709
13978,,120,S9,3083901,9878805,10023723,3.250338775,1.014669588,2.235669187
13979,,120,S10,2883264,9831327,10023723,3.47651932,1.019569688,2.456949632
13980,,130,S1,5572271,9959874,10023723,1.798857773,1.006410623,0.792447149
13981,,130,S2,4870074,9960053,10023723,2.058228068,1.006392536,1.051835532
13982,,130,S3,4890366,9969914,10023723,2.049687692,1.005397138,1.044290554
13983,,130,S4,4388852,9944094,10023723,2.28390545,1.008007668,1.275897782
13984,,130,S5,5404137,9931328,10023723,1.854823999,1.009303388,0.84552061
13985,,130,S6,4977736,9937933,10023723,2.013711253,1.00863258,1.005078674
13986,,130,S7,5183467,9955016,10023723,1.933787367,1.006901747,0.92688562
13987,,130,S8,4080678,9936930,10023723,2.456386659,1.008734388,1.447652271
13988,,130,S9,5387607,9965718,10023723,1.860514882,1.005820454,0.854694428
13989,,130,S10,5409325,9955752,10023723,1.853045066,1.006827309,0.846217756
13990,,140,S1,4376062,9997936,10023723,2.290580664,1.002579232,1.288001431
13991,,140,S2,4781529,9996854,10023723,2.096342613,1.002687746,1.093654868
13992,,140,S3,5172749,10005378,10023723,1.937794198,1.001833514,0.935960684
13993,,140,S4,4444456,9982993,10023723,2.255331811,1.004079939,1.251251872
13994,,140,S5,5584988,9975773,10023723,1.794761779,1.004806645,0.789955134
13995,,140,S6,5015664,9980243,10023723,1.99848375,1.004356607,0.994127143
13996,,140,S7,3231027,9990945,10023723,3.102333407,1.003280771,2.099052636
13997,,140,S8,5653888,9979588,10023723,1.772890266,1.004422527,0.768467739
13998,,140,S9,5400510,10007214,10023723,1.856069705,1.00164971,0.854419995
13999,,140,S10,5184677,9998553,10023723,1.933336059,1.002517364,0.930818695
14000,,150,S1,4166285,10020030,10023723,2.405913902,1.000368562,1.40554534
14001,,150,S2,3767241,10018513,10023723,2.660759691,1.000520037,1.660239654
14002,,150,S3,2212123,10021904,10023723,4.531268379,1.000181502,3.531086876
14003,,150,S4,4348508,10010910,10023723,2.305094759,1.001279904,1.303814855
14004,,150,S5,5503914,10007785,10023723,1.821199059,1.00159256,0.819606499
14005,,150,S6,5035642,10007176,10023723,1.990555127,1.001653513,0.988901613
14006,,150,S7,5337255,10015072,10023723,1.878067096,1.000863798,0.877203298
14007,,150,S8,4638610,10010574,10023723,2.160932478,1.001313511,1.159618967
14008,,150,S9,5499876,10022062,10023723,1.822536181,1.000165734,0.822370446
14009,,150,S10,5656279,10021503,10023723,1.772140837,1.000221524,0.771919313
14010,,160,S1,4393037,10023723,10023723,2.281729701,1,1.281729701
14011,,160,S2,4786947,10023626,10023723,2.093969914,1.000009677,1.093960237
14012,,160,S3,5547191,10023723,10023723,1.806990781,1,0.806990781
14013,,160,S4,2473440,10022727,10023723,4.052543421,1.000099374,3.052444047
14014,,160,S5,5677237,10023255,10023723,1.765598829,1.000046691,0.765552138
14015,,160,S6,5294298,10022471,10023723,1.893305401,1.000124919,0.893180482
14016,,160,S7,5415277,10023302,10023723,1.85100836,1.000042002,0.850966358
14017,,160,S8,4684205,10022871,10023723,2.139898446,1.000085006,1.13981344
14018,,160,S9,4330830,10023723,10023723,2.314503917,1,1.314503917
14019,,160,S10,5596594,10023723,10023723,1.791039872,1,0.791039872
14020,,170,S1,3966584,10023723,10023723,2.527041656,1,1.527041656
14021,,170,S2,4786581,10023723,10023723,2.094130027,1,1.094130027
14022,,170,S3,5446530,10023723,10023723,1.840386999,1,0.840386999
14023,,170,S4,4298495,10023723,10023723,2.331914542,1,1.331914542
14024,,170,S5,4065302,10023723,10023723,2.465677335,1,1.465677335
14025,,170,S6,5197321,10023723,10023723,1.928632655,1,0.928632655
14026,,170,S7,5566064,10023723,10023723,1.80086377,1,0.80086377
14027,,170,S8,4099738,10023723,10023723,2.444966727,1,1.444966727
14028,,170,S9,5393034,10023723,10023723,1.858642649,1,0.858642649
14029,,170,S10,5383458,10023723,10023723,1.86194877,1,0.86194877
14030,,180,S1,5203240,10023723,10023723,1.926438719,1,0.926438719
14031,,180,S2,4811302,10023723,10023723,2.083370156,1,1.083370156
14032,,180,S3,2808094,10023723,10023723,3.569582429,1,2.569582429
14033,,180,S4,4005228,10023723,10023723,2.502659774,1,1.502659774
14034,,180,S5,5632282,10023723,10023723,1.779691251,1,0.779691251
14035,,180,S6,5242900,10023723,10023723,1.911866143,1,0.911866143
14036,,180,S7,5797048,10023723,10023723,1.72910816,1,0.72910816
14037,,180,S8,5858257,10023723,10023723,1.711041868,1,0.711041868
14038,,180,S9,5604790,10023723,10023723,1.788420797,1,0.788420797
14039,,180,S10,3258605,10023723,10023723,3.076077954,1,2.076077954
14040,,10,S1,1046220,1496922,2296180,2.194739156,1.5339343,0.660804856
14041,,10,S2,1221131,1665145,2609130,2.136650368,1.566908588,0.56974178
14042,,10,S3,1366336,1791434,2368010,1.733109572,1.321851656,0.411257916
14043,,10,S4,1246906,1744104,2229360,1.787913443,1.278226528,0.509686916
14044,,10,S5,1356524,1579911,2239820,1.651146607,1.417687452,0.233459155
14045,,10,S6,1056582,1597408,2041430,1.932107494,1.277964052,0.654143442
14046,,10,S7,1137197,1595115,2131630,1.874459746,1.33634879,0.538110956
14047,,10,S8,753901,1725599,2406070,3.191493313,1.394339009,1.797154304
14048,,10,S9,1259851,1662515,2246490,1.783139435,1.351259989,0.431879446
14049,,10,S10,1095444,1656556,2262150,2.065053074,1.365574119,0.699478956
14050,,20,S1,1242495,2705752,4532400,3.64782152,1.675098087,1.972723433
14051,,20,S2,1329752,2930374,5177900,3.893883972,1.766975819,2.126908153
14052,,20,S3,1339836,3117342,4760040,3.552703465,1.526954694,2.025748771
14053,,20,S4,1151796,3138221,4471540,3.882232618,1.424864597,2.457368021
14054,,20,S5,1887314,3011532,4490000,2.379042385,1.490935511,0.888106875
14055,,20,S6,1213379,2830249,4111200,3.388224125,1.45259304,1.935631084
14056,,20,S7,1632168,2934121,4395020,2.692749766,1.497900053,1.194849713
14057,,20,S8,2365494,3034416,4336040,1.833037835,1.42895371,0.404084125
14058,,20,S9,1395913,2987287,4493140,3.218782259,1.504087153,1.714695106
14059,,20,S10,1944535,3036732,4468320,2.297886127,1.471423886,0.826462241
14060,,30,S1,2365638,4054354,7059360,2.984125213,1.741179976,1.242945237
14061,,30,S2,1862357,4139727,7880370,4.231396021,1.903596542,2.32779948
14062,,30,S3,2091278,4235331,7244820,3.46430269,1.710567604,1.753735086
14063,,30,S4,1603261,4356091,6820140,4.253917484,1.565655998,2.688261487
14064,,30,S5,2520831,4199940,6725220,2.667858337,1.601265732,1.066592605
14065,,30,S6,1917730,4160860,6234000,3.250718297,1.498247958,1.752470339
14066,,30,S7,1948812,4256417,6593880,3.383538279,1.549162124,1.834376155
14067,,30,S8,1646638,4300148,7233780,4.393060284,1.682216519,2.710843765
14068,,30,S9,1884328,4256558,6763320,3.589247732,1.588917618,2.000330113
14069,,30,S10,2095157,4246642,6781170,3.236592771,1.596831096,1.639761675
14070,,40,S1,2785822,5221413,9421120,3.38180975,1.804323849,1.577485901
14071,,40,S2,2553365,5274118,10023723,3.925691392,1.900549627,2.025141764
14072,,40,S3,2449468,5295324,9660520,3.943925783,1.824349181,2.119576603
14073,,40,S4,2729849,5395833,9073120,3.323671016,1.681504969,1.642166047
14074,,40,S5,2486748,5194301,8882680,3.572006492,1.710081876,1.861924616
14075,,40,S6,2359407,5314873,8303400,3.519274123,1.562295092,1.956979031
14076,,40,S7,2416663,5345695,8796040,3.639746212,1.64544367,1.994302542
14077,,40,S8,2251168,5378548,9645040,4.284460333,1.79324234,2.491217994
14078,,40,S9,2612660,5342478,9016800,3.451195333,1.687756131,1.763439202
14079,,40,S10,2697842,5292165,8983920,3.330039343,1.697588794,1.632450549
14080,,50,S1,2674047,6181585,10023723,3.748521623,1.621545769,2.126975854
14081,,50,S2,2431473,6268875,10023723,4.122489947,1.5989668,2.523523147
14082,,50,S3,2883883,6266765,10023723,3.475773116,1.599505167,1.876267948
14083,,50,S4,2759084,6348835,10023723,3.632989427,1.578828714,2.054160713
14084,,50,S5,2900530,6178022,10023723,3.455824625,1.622480949,1.833343676
14085,,50,S6,2958902,6274824,10023723,3.38764954,1.597450861,1.790198679
14086,,50,S7,3228634,6300562,10023723,3.104632795,1.590925222,1.513707573
14087,,50,S8,2937847,6353409,10023723,3.411928191,1.577692071,1.83423612
14088,,50,S9,3178385,6350606,10023723,3.153715802,1.578388425,1.575327378
14089,,50,S10,2759074,6260820,10023723,3.633002594,1.601023987,2.031978607
14090,,60,S1,3007768,7061723,10023723,3.332611757,1.419444376,1.913167381
14091,,60,S2,2921155,7147164,10023723,3.431424556,1.402475583,2.028948973
14092,,60,S3,2587927,7123014,10023723,3.873263427,1.407230563,2.466032864
14093,,60,S4,3283031,7232630,10023723,3.0531917,1.385902915,1.667288785
14094,,60,S5,3694099,7082614,10023723,2.713441897,1.415257559,1.298184339
14095,,60,S6,3404080,7116435,10023723,2.944620279,1.408531519,1.53608876
14096,,60,S7,3541374,7221974,10023723,2.830461567,1.38794781,1.442513756
14097,,60,S8,2464170,7249604,10023723,4.067788748,1.382658004,2.685130744
14098,,60,S9,3603888,7223462,10023723,2.781363627,1.3876619,1.393701728
14099,,60,S10,3432828,7143613,10023723,2.919960744,1.403172736,1.516788007
14100,,70,S1,3871559,7837068,10023723,2.589066317,1.279014422,1.310051894
14101,,70,S2,3838722,7912655,10023723,2.611213576,1.266796417,1.344417159
14102,,70,S3,3953618,7856590,10023723,2.535329159,1.275836336,1.259492823
14103,,70,S4,3946231,7956513,10023723,2.540075074,1.259813564,1.28026151
14104,,70,S5,3363039,7810793,10023723,2.980555087,1.283316944,1.697238144
14105,,70,S6,2996122,7844021,10023723,3.345565701,1.277880694,2.067685007
14106,,70,S7,3698792,7931608,10023723,2.709999102,1.263769339,1.446229763
14107,,70,S8,4028069,7968132,10023723,2.488468544,1.257976524,1.23049202
14108,,70,S9,3964413,7991197,10023723,2.52842552,1.254345626,1.274079894
14109,,70,S10,4139856,7916398,10023723,2.421273349,1.266197455,1.155075894
14110,,80,S1,4670195,8423209,10023723,2.146317873,1.190012381,0.956305492
14111,,80,S2,3641642,8510857,10023723,2.752528392,1.177757187,1.574771205
14112,,80,S3,4321721,8470989,10023723,2.319382255,1.183300203,1.136082053
14113,,80,S4,4122729,8540047,10023723,2.431332013,1.173731597,1.257600417
14114,,80,S5,3833483,8438333,10023723,2.614782171,1.187879525,1.426902645
14115,,80,S6,4263129,8459771,10023723,2.351259603,1.184869307,1.166390296
14116,,80,S7,3760276,8531623,10023723,2.665688104,1.174890522,1.490797582
14117,,80,S8,4084458,8548282,10023723,2.454113373,1.172600881,1.281512493
14118,,80,S9,3712994,8565887,10023723,2.699633503,1.170190898,1.529442605
14119,,80,S10,4301142,8503886,10023723,2.33047944,1.178722645,1.151756795
14120,,90,S1,4897316,8889682,10023723,2.046778889,1.12756823,0.919210658
14121,,90,S2,4712048,8993625,10023723,2.127254009,1.114536463,1.012717546
14122,,90,S3,3905067,8947964,10023723,2.566850454,1.120223886,1.446626568
14123,,90,S4,4613867,9006354,10023723,2.172521011,1.112961249,1.059559762
14124,,90,S5,3560664,8920177,10023723,2.815127459,1.123713464,1.691413995
14125,,90,S6,4487196,8956253,10023723,2.233850048,1.11918712,1.114662928
14126,,90,S7,4536007,9005902,10023723,2.209812066,1.113017108,1.096794958
14127,,90,S8,4438390,9032248,10023723,2.2584142,1.109770569,1.148643631
14128,,90,S9,4887303,9037604,10023723,2.050972285,1.10911288,0.941859405
14129,,90,S10,3675345,8978132,10023723,2.727287642,1.116459749,1.610827893
14130,,100,S1,5156910,9293884,10023723,1.943745964,1.078528955,0.865217009
14131,,100,S2,4817480,9381559,10023723,2.080698415,1.068449604,1.012248811
14132,,100,S3,5229398,9344406,10023723,1.916802469,1.072697719,0.844104751
14133,,100,S4,3627859,9401465,10023723,2.762985827,1.066187344,1.696798483
14134,,100,S5,5029986,9324385,10023723,1.992793419,1.075000979,0.917792441
14135,,100,S6,4769303,9375512,10023723,2.10171654,1.069138731,1.032577809
14136,,100,S7,4961919,9395465,10023723,2.020130317,1.066868218,0.953262099
14137,,100,S8,3527897,9427463,10023723,2.841274278,1.063247132,1.778027145
14138,,100,S9,4713167,9418610,10023723,2.126748957,1.064246529,1.062502428
14139,,100,S10,3683730,9369510,10023723,2.721079721,1.069823609,1.651256112
14140,,110,S1,5172599,9623871,10023723,1.937850392,1.041547938,0.896302454
14141,,110,S2,5102923,9699232,10023723,1.964310063,1.033455329,0.930854734
14142,,110,S3,5084076,9667234,10023723,1.971591888,1.036876008,0.93471588
14143,,110,S4,2878031,9711533,10023723,3.482840525,1.032146315,2.45069421
14144,,110,S5,4005200,9647085,10023723,2.50267727,1.039041638,1.463635632
14145,,110,S6,3417367,9695873,10023723,2.933171357,1.033813355,1.899358001
14146,,110,S7,4395793,9708383,10023723,2.280299141,1.032481207,1.247817933
14147,,110,S8,3799711,9720983,10023723,2.638022471,1.031142941,1.60687953
14148,,110,S9,5413344,9717236,10023723,1.851669319,1.031540553,0.820128766
14149,,110,S10,5385319,9689149,10023723,1.861305338,1.034530793,0.826774545
14150,,120,S1,4137279,9840574,10023723,2.422781495,1.018611618,1.404169877
14151,,120,S2,5313594,9894145,10023723,1.886429976,1.013096432,0.873333543
14152,,120,S3,4427373,9888148,10023723,2.264033999,1.013710859,1.250323141
14153,,120,S4,4171451,9892861,10023723,2.402934375,1.013227923,1.389706452
14154,,120,S5,4181573,9850413,10023723,2.397117783,1.017594186,1.379523597
14155,,120,S6,5441782,9882809,10023723,1.841992752,1.014258497,0.827734255
14156,,120,S7,3694394,9889715,10023723,2.713225227,1.013550239,1.699674988
14157,,120,S8,3648391,9880685,10023723,2.74743661,1.014476527,1.732960083
14158,,120,S9,5089923,9884459,10023723,1.969327041,1.014089188,0.955237853
14159,,120,S10,4427062,9886913,10023723,2.264193047,1.013837484,1.250355563
14160,,130,S1,5448109,9919448,10023723,1.839853608,1.010512178,0.82934143
14161,,130,S2,5378643,9964715,10023723,1.8636156,1.005921695,0.857693905
14162,,130,S3,4826903,9968381,10023723,2.07663651,1.005551754,1.071084756
14163,,130,S4,5479743,9969310,10023723,1.82923232,1.005458051,0.823774269
14164,,130,S5,4199381,9936552,10023723,2.386952506,1.008772761,1.378179744
14165,,130,S6,3929350,9950188,10023723,2.550987568,1.007390313,1.543597255
14166,,130,S7,4172580,9960355,10023723,2.402284198,1.006362022,1.395922176
14167,,130,S8,3654270,9947946,10023723,2.743016526,1.007617351,1.735399175
14168,,130,S9,3634227,9948315,10023723,2.758144442,1.007579977,1.750564465
14169,,130,S10,4759101,9957364,10023723,2.106221952,1.006664314,1.099557638
14170,,140,S1,5268653,9961522,10023723,1.902521005,1.006244126,0.896276879
14171,,140,S2,5407677,9999030,10023723,1.853609785,1.00246954,0.851140245
14172,,140,S3,4340310,10003523,10023723,2.309448634,1.002019289,1.307429345
14173,,140,S4,3266743,10003917,10023723,3.068414932,1.001979825,2.066435107
14174,,140,S5,4562606,9979392,10023723,2.196929343,1.004442255,1.192487088
14175,,140,S6,5245823,9990625,10023723,1.910800841,1.003312906,0.907487935
14176,,140,S7,4545556,9997664,10023723,2.205169841,1.002606509,1.202563332
14177,,140,S8,3641745,9984989,10023723,2.752450542,1.003879223,1.748571319
14178,,140,S9,4990623,9986618,10023723,2.008511362,1.003715472,1.00479589
14179,,140,S10,4144794,9995338,10023723,2.418388706,1.002839824,1.415548882
14180,,150,S1,4003045,9995691,10023723,2.504024561,1.002804408,1.501220153
14181,,150,S2,4393302,10020575,10023723,2.281592069,1.000314154,1.281277915
14182,,150,S3,4234763,10022268,10023723,2.367009205,1.000145177,1.366864028
14183,,150,S4,5139796,10022090,10023723,1.950218063,1.00016294,0.950055123
14184,,150,S5,4138123,10007703,10023723,2.422287351,1.001600767,1.420686584
14185,,150,S6,4009769,10016585,10023723,2.499825551,1.000712618,1.499112933
14186,,150,S7,4276319,10020776,10023723,2.344007311,1.000294089,1.343713222
14187,,150,S8,4111194,10012427,10023723,2.438153733,1.001128198,1.437025535
14188,,150,S9,4430838,10015342,10023723,2.262263482,1.000836816,1.261426665
14189,,150,S10,4817606,10019434,10023723,2.080643996,1.000428068,1.080215928
